aX,aY,aZ,gX,gY,gZ
0.844,-0.486,-0.273,2.380,4.761,-1.465
0.836,-0.487,-0.278,2.686,5.066,-1.526
0.830,-0.485,-0.283,3.418,5.859,-1.709
0.824,-0.493,-0.290,3.479,6.531,-2.075
0.817,-0.504,-0.295,3.174,7.690,-2.441
0.819,-0.510,-0.298,2.014,8.911,-2.258
0.830,-0.517,-0.303,-0.061,9.766,-1.709
0.834,-0.521,-0.307,-1.526,9.949,-1.099
0.828,-0.514,-0.316,-3.052,10.010,-0.244
0.820,-0.500,-0.330,-3.967,9.888,0.793
0.816,-0.493,-0.341,-4.211,9.583,1.404
0.812,-0.499,-0.349,-3.845,9.216,1.953
0.814,-0.498,-0.359,-3.601,8.728,2.441
0.807,-0.487,-0.371,-3.479,7.996,2.686
0.803,-0.490,-0.374,-3.174,6.836,2.869
0.805,-0.493,-0.371,-2.869,5.615,3.113
0.804,-0.491,-0.366,-3.174,4.150,3.479
0.799,-0.483,-0.360,-3.601,2.869,3.662
0.793,-0.480,-0.359,-3.418,2.136,3.296
0.793,-0.482,-0.356,-2.991,2.075,3.113
0.799,-0.479,-0.359,-2.747,2.991,3.662
0.801,-0.474,-0.366,-2.502,4.150,4.150
0.799,-0.470,-0.373,-2.319,5.371,4.578
0.792,-0.462,-0.383,-2.319,6.775,5.127
0.800,-0.457,-0.387,-2.014,7.812,5.798
0.812,-0.457,-0.391,-1.770,8.423,6.042
0.806,-0.452,-0.400,-1.770,8.240,5.371
0.806,-0.443,-0.409,-1.709,7.751,4.578
0.810,-0.441,-0.417,-0.610,7.019,3.662
0.800,-0.442,-0.416,1.587,6.165,2.686
0.784,-0.444,-0.419,4.456,6.042,1.770

1.689,-4.000,-1.752,378.540,275.146,72.266
4.000,-2.542,1.355,55.298,31.189,305.603
2.671,1.969,-0.600,-225.952,-104.675,117.615
-1.712,0.810,2.073,-85.999,-98.083,-107.788
-1.462,-1.800,1.929,24.048,9.705,-6.653
1.262,-1.531,1.188,-31.738,122.192,68.176
1.607,0.040,0.917,-103.577,143.494,103.638
1.044,0.090,0.931,-93.811,127.808,85.999
1.072,-0.212,1.026,-48.767,111.206,66.956
0.986,-0.446,0.988,-46.326,109.253,68.176
0.760,-0.457,0.822,-86.670,123.047,76.294
0.696,-0.328,0.635,-130.310,140.808,77.087
0.805,-0.282,0.447,-156.067,154.846,65.491
0.823,-0.278,0.297,-164.795,160.828,44.739
0.759,-0.245,0.178,-156.982,163.452,23.071
0.604,-0.330,0.066,-139.404,172.363,5.249
0.416,-0.427,-0.093,-120.789,191.040,-7.751
0.322,-0.500,-0.312,-104.736,213.440,-11.963
0.297,-0.483,-0.532,-90.942,231.018,-12.634
0.275,-0.461,-0.751,-75.806,240.601,-13.428
0.313,-0.518,-0.906,-61.523,237.793,-17.395
0.389,-0.623,-1.000,-49.866,224.548,-20.142
0.452,-0.714,-1.040,-41.626,204.712,-18.433
0.481,-0.773,-1.100,-34.851,179.321,-12.024
0.531,-0.811,-1.086,-27.283,149.231,-5.981
0.448,-0.771,-1.025,-20.447,120.056,-0.916
0.378,-0.787,-0.983,-18.372,94.971,6.348
0.376,-0.778,-0.966,-20.630,76.294,16.174
0.387,-0.747,-0.949,-26.917,61.462,23.132
0.403,-0.696,-0.948,-35.645,49.866,26.306
0.419,-0.631,-0.972,-43.640,41.443,26.978
0.451,-0.561,-0.995,-48.279,34.790,26.001
0.501,-0.537,-0.994,-48.462,27.466,23.865
0.544,-0.526,-0.978,-47.119,18.860,21.851
0.574,-0.513,-0.937,-45.044,8.850,18.738
0.579,-0.501,-0.890,-41.626,-1.831,12.939
0.558,-0.483,-0.843,-38.208,-12.817,6.348
0.542,-0.464,-0.793,-33.508,-21.790,0.610
0.555,-0.464,-0.759,-26.367,-27.344,-2.563
0.577,-0.489,-0.746,-18.188,-30.396,-3.906
0.613,-0.492,-0.728,-10.559,-32.715,-2.380
0.647,-0.482,-0.719,-3.540,-34.668,-0.671
0.668,-0.490,-0.701,1.282,-37.415,1.709
0.663,-0.488,-0.682,2.808,-41.016,5.798
0.651,-0.470,-0.656,0.366,-43.762,9.888
0.662,-0.451,-0.616,-3.357,-45.288,12.085
0.678,-0.425,-0.579,-7.263,-45.898,12.634
0.700,-0.427,-0.545,-10.193,-45.532,11.597
0.712,-0.433,-0.514,-13.000,-44.678,9.460
0.641,-0.424,-0.518,-15.137,-43.884,6.836
0.773,-0.432,-0.401,-19.653,-38.086,5.920
0.818,-0.509,-0.497,-22.095,-41.626,-4.578
0.712,-0.444,-0.450,-19.287,-34.790,-12.573
0.785,-0.412,-0.431,-16.113,-27.832,-4.700
0.830,-0.456,-0.437,-16.113,-28.198,5.920
0.828,-0.460,-0.402,-13.794,-27.344,5.615
0.827,-0.439,-0.374,-11.841,-27.039,4.333
0.844,-0.449,-0.353,-10.986,-26.672,7.080
0.831,-0.443,-0.336,-11.108,-24.902,9.705
0.820,-0.443,-0.322,-11.658,-21.851,8.789
0.830,-0.443,-0.302,-12.085,-18.188,8.362
0.855,-0.443,-0.286,-13.794,-14.587,8.728
0.884,-0.432,-0.272,-15.259,-11.658,8.850
0.897,-0.417,-0.264,-15.686,-10.254,9.033
0.875,-0.408,-0.261,-14.526,-9.216,9.277
0.841,-0.395,-0.260,-11.658,-7.019,9.949
0.818,-0.391,-0.254,-7.202,-3.296,10.376
0.818,-0.400,-0.250,-2.380,1.282,10.132
0.829,-0.418,-0.244,1.404,5.798,8.667
0.833,-0.441,-0.240,3.296,9.521,6.592
0.831,-0.462,-0.243,3.601,12.695,4.517
0.836,-0.479,-0.250,2.197,15.259,2.747
0.852,-0.492,-0.253,-0.488,16.296,1.648
0.853,-0.494,-0.254,-3.967,16.541,1.709
0.845,-0.489,-0.256,-7.385,16.479,2.686
0.851,-0.486,-0.247,-9.216,16.357,3.845
0.864,-0.480,-0.234,-9.094,15.930,5.554
0.869,-0.479,-0.213,-7.874,15.259,7.141
0.858,-0.486,-0.194,-7.141,15.564,8.423
0.848,-0.490,-0.188,-7.263,16.663,9.033
0.844,-0.489,-0.192,-8.545,18.188,8.911
0.842,-0.490,-0.212,-10.559,18.982,8.057
0.827,-0.503,-0.244,-13.245,18.555,6.775
0.824,-0.523,-0.266,-17.639,17.883,5.676
0.838,-0.521,-0.273,-23.743,15.564,5.127
0.850,-0.520,-0.270,-29.785,11.780,4.578
0.849,-0.520,-0.254,-35.706,8.423,3.296
0.847,-0.517,-0.243,-41.016,5.615,2.258
0.843,-0.517,-0.230,-44.373,3.906,1.709
0.838,-0.507,-0.215,-46.326,3.479,1.587
0.836,-0.484,-0.211,-46.082,4.150,2.075
0.840,-0.463,-0.215,-43.274,5.005,3.418
0.848,-0.456,-0.215,-37.781,5.676,5.371
0.849,-0.459,-0.207,-31.372,5.615,7.141
0.846,-0.470,-0.212,-25.635,5.615,7.874
0.830,-0.469,-0.217,-21.423,5.737,7.812
0.815,-0.472,-0.217,-18.250,7.385,6.714
0.825,-0.491,-0.213,-15.564,10.193,5.676
0.846,-0.494,-0.214,-13.855,13.306,5.615
0.853,-0.479,-0.227,-12.878,15.259,5.188
0.842,-0.455,-0.240,-10.376,16.235,4.150
0.835,-0.456,-0.244,-5.920,16.785,2.747
0.837,-0.481,-0.244,-0.916,16.907,2.380
0.820,-0.502,-0.255,1.892,17.456,2.380
0.796,-0.509,-0.280,2.502,18.494,2.441
0.771,-0.505,-0.318,1.892,20.325,2.625
0.743,-0.507,-0.356,1.587,22.644,2.747
0.717,-0.506,-0.385,1.465,25.574,2.502
0.698,-0.503,-0.411,1.709,29.663,1.709
0.672,-0.484,-0.442,2.686,34.973,1.282
0.689,-0.479,-0.459,3.967,40.710,1.343
0.665,-0.475,-0.487,6.409,44.861,-0.610
0.622,-0.462,-0.522,8.789,50.537,-1.343
0.585,-0.436,-0.558,10.864,58.533,-1.709
0.547,-0.405,-0.596,15.991,69.092,-5.005
0.525,-0.410,-0.672,22.888,81.726,-10.437
0.556,-0.443,-0.770,27.832,92.163,-14.954
0.567,-0.464,-0.851,30.334,97.351,-17.944
0.547,-0.479,-0.919,30.396,98.633,-20.874

0.014,-0.834,-1.676,85.449,-63.477,-70.923
-0.021,-0.721,-1.695,86.914,-93.445,-75.562
-0.020,-0.703,-1.725,94.360,-126.526,-76.843
0.031,-0.829,-1.693,107.544,-162.659,-75.439
-0.074,-0.940,-1.572,113.953,-199.890,-71.167
-0.197,-0.942,-1.456,109.680,-239.136,-67.566
-0.253,-0.878,-1.333,101.990,-275.818,-66.223
-0.270,-0.896,-1.175,95.642,-312.500,-69.092
-0.268,-0.947,-0.991,87.463,-349.365,-74.158
-0.277,-0.968,-0.745,73.975,-384.338,-79.834
-0.080,-0.901,-0.258,64.331,-428.833,-84.961
0.144,-0.939,0.113,75.012,-514.221,-98.938
0.273,-0.986,0.684,83.984,-592.468,-116.333
0.734,1.153,4.000,105.225,-654.358,-128.723
-1.781,-4.000,4.000,509.094,-315.125,-270.752
1.081,-4.000,0.360,175.354,244.690,129.333
3.648,0.307,-1.128,-109.802,232.056,411.133
3.583,3.765,-1.133,-271.790,51.575,158.264
1.575,1.180,0.700,-92.407,-89.539,65.125
0.324,-0.570,1.341,121.338,-93.384,-17.517
0.047,-1.583,1.761,169.067,-64.453,-0.854
0.668,-1.027,1.744,81.604,-24.780,54.260
0.813,-0.371,1.506,-22.461,16.541,82.581
0.650,-0.094,1.248,-78.918,54.138,79.346
0.680,0.038,1.042,-97.778,86.548,66.101
0.746,0.047,0.887,-98.999,115.845,60.364
0.686,-0.052,0.711,-95.642,143.433,54.016
0.555,-0.162,0.520,-93.384,169.922,47.119
0.468,-0.261,0.301,-94.727,193.115,43.152
0.428,-0.348,0.056,-102.051,212.463,38.391
0.397,-0.400,-0.202,-115.295,229.248,31.128
0.342,-0.416,-0.440,-127.502,244.080,20.081
0.262,-0.499,-0.660,-137.329,254.395,6.165
0.145,-0.583,-0.889,-143.982,259.338,-7.019
0.106,-0.630,-1.035,-144.714,256.775,-17.761
0.188,-0.688,-1.126,-145.081,244.690,-22.705
0.295,-0.678,-1.184,-143.372,223.083,-20.142
0.353,-0.670,-1.147,-131.653,199.646,-15.503
0.358,-0.780,-1.083,-109.192,177.795,-8.240
0.371,-0.884,-1.040,-88.257,159.119,0.793
0.336,-0.904,-1.020,-75.073,141.602,7.874
0.309,-0.894,-1.016,-70.557,125.305,13.245
0.323,-0.863,-1.049,-69.824,109.863,16.174
0.336,-0.804,-1.077,-67.139,94.543,14.038
0.333,-0.733,-1.085,-58.533,79.224,5.432
0.346,-0.675,-1.069,-43.701,65.918,-4.456
0.376,-0.658,-1.042,-24.963,54.688,-13.000
0.381,-0.666,-1.025,-5.127,44.617,-20.752
0.366,-0.665,-1.000,12.085,35.278,-26.611
0.375,-0.665,-0.962,25.757,27.344,-31.067
0.411,-0.667,-0.932,36.682,20.630,-34.729
0.412,-0.666,-0.887,45.410,15.747,-37.170
0.402,-0.700,-0.842,51.514,11.169,-39.246
0.392,-0.764,-0.794,53.162,8.362,-37.842
0.365,-0.814,-0.762,48.889,9.766,-30.273
0.407,-0.810,-0.748,39.307,13.245,-19.287
0.472,-0.781,-0.748,26.123,17.273,-6.775
0.511,-0.738,-0.762,12.451,18.860,7.996
0.558,-0.685,-0.758,0.305,17.334,21.851
0.614,-0.636,-0.751,-9.277,13.184,30.273
0.661,-0.569,-0.736,-15.015,7.202,34.973
0.680,-0.485,-0.714,-16.235,0.916,38.879
0.657,-0.421,-0.699,-14.099,-5.371,41.931
0.548,-0.389,-0.817,-9.033,-10.925,43.640
0.706,-0.398,-0.624,-4.822,-12.024,41.748
0.647,-0.419,-0.699,-1.648,-26.062,30.029
0.567,-0.326,-0.609,5.798,-18.982,24.475
0.605,-0.329,-0.605,13.062,-16.479,25.330
0.590,-0.416,-0.607,16.846,-15.991,20.447
0.557,-0.381,-0.576,18.127,-10.254,13.306
0.576,-0.372,-0.572,13.855,-5.920,13.489
0.573,-0.362,-0.574,7.507,-2.563,14.648
0.540,-0.321,-0.592,1.648,0.366,12.024
0.528,-0.294,-0.620,-2.258,3.418,6.958
0.527,-0.277,-0.664,-5.432,4.089,2.380
0.551,-0.265,-0.694,-7.874,2.380,-0.244
0.560,-0.261,-0.727,-8.362,-2.075,-3.357
0.526,-0.267,-0.776,-7.141,-8.057,-6.897
0.523,-0.265,-0.813,-6.348,-14.648,-9.155
0.478,-0.236,-0.847,-4.761,-22.156,-10.437
0.441,-0.245,-0.851,-3.540,-29.236,-12.634
0.486,-0.292,-0.856,-2.869,-38.696,-19.714
0.566,-0.355,-0.821,-3.357,-48.767,-26.062
0.704,-0.445,-0.752,-7.324,-63.599,-29.358
0.805,-0.498,-0.658,-15.198,-82.886,-31.677
0.860,-0.520,-0.545,-24.048,-103.088,-33.020
0.883,-0.532,-0.446,-30.334,-121.826,-32.593
0.891,-0.565,-0.316,-32.654,-136.292,-29.724
0.903,-0.600,-0.190,-31.982,-145.691,-24.841
0.898,-0.623,-0.074,-29.724,-148.804,-19.409
0.886,-0.653,0.037,-26.672,-145.447,-14.893
0.875,-0.689,0.143,-24.597,-134.766,-11.108
0.886,-0.719,0.218,-22.949,-117.981,-6.836
0.897,-0.762,0.281,-21.057,-97.717,-2.869
1.000,-0.761,0.291,-22.400,-75.684,1.770
0.950,-0.677,0.305,-22.583,-54.260,5.798
0.916,-0.657,0.261,-21.973,-33.997,8.789
0.927,-0.651,0.218,-18.494,-14.404,11.414
0.939,-0.720,0.166,-13.367,1.770,13.062
0.927,-0.727,0.089,-10.864,15.991,14.282
0.941,-0.745,0.030,-12.085,27.527,14.526
0.962,-0.750,-0.022,-15.137,35.461,14.282
0.969,-0.741,-0.071,-17.456,41.199,14.526
0.972,-0.720,-0.121,-19.348,44.983,15.015
0.973,-0.693,-0.165,-20.447,46.326,15.320
0.973,-0.673,-0.203,-19.287,45.776,14.771
0.969,-0.652,-0.238,-16.785,43.945,14.587
0.948,-0.621,-0.276,-13.855,41.748,14.282
0.914,-0.580,-0.315,-10.620,39.795,12.634
0.890,-0.551,-0.345,-6.226,39.063,10.010
0.855,-0.566,-0.378,0.061,40.100,7.385
0.797,-0.654,-0.410,6.287,44.006,6.470
0.740,-0.724,-0.423,9.277,50.903,8.606
0.696,-0.776,-0.437,7.568,58.411,12.085
0.670,-0.794,-0.440,2.197,67.078,16.296
0.691,-0.782,-0.437,-5.676,76.172,22.339
0.712,-0.788,-0.467,-15.198,83.313,23.499
0.661,-0.712,-0.499,-22.217,87.708,25.330
0.615,-0.649,-0.529,-24.719,94.238,31.860

-0.475,-0.448,-1.726,49.500,-37.964,-18.494
-0.507,-0.369,-1.757,48.157,-55.237,-28.931
-0.430,-0.307,-1.769,57.800,-70.557,-41.199
-0.268,-0.298,-1.764,75.012,-85.571,-49.683
-0.070,-0.335,-1.740,98.206,-107.666,-58.044
0.040,-0.428,-1.674,121.155,-141.174,-70.496
-0.014,-0.544,-1.552,137.390,-182.495,-86.182
-0.161,-0.625,-1.419,140.930,-223.999,-100.037
-0.289,-0.651,-1.335,134.583,-259.583,-107.971
-0.344,-0.652,-1.368,123.413,-290.955,-112.915
-0.393,-0.681,-1.404,113.037,-328.796,-121.643
-0.468,-0.726,-1.318,108.154,-376.709,-136.169
-0.462,-0.808,-1.111,105.835,-427.917,-151.062
-0.503,-0.911,-0.845,109.009,-476.257,-163.330
-0.507,-1.062,-0.522,113.770,-521.667,-164.978
-0.450,-1.203,-0.138,116.455,-568.542,-160.095
-0.324,-1.386,0.410,113.159,-615.906,-161.011
-3.683,1.933,4.000,201.111,-552.368,-193.848
-0.369,-4.000,-0.722,570.007,200.378,-182.129
4.000,-3.853,-0.814,137.939,246.765,239.319
4.000,0.495,-1.417,-233.704,-21.301,235.046
0.908,2.128,0.630,-213.928,-152.710,-42.175
-1.318,-0.365,1.766,-48.035,-131.104,-32.227
-0.806,-1.932,1.530,20.935,-20.325,-24.597
0.895,-0.842,1.185,-18.982,68.115,61.768
1.120,-0.148,1.176,-56.702,103.760,92.163
0.971,-0.306,1.150,-71.777,116.089,75.012
0.982,-0.366,1.133,-80.444,127.197,70.557
0.931,-0.402,0.974,-100.098,142.151,75.623
0.833,-0.386,0.795,-122.375,161.438,75.562
0.805,-0.312,0.621,-132.751,181.458,64.819
0.726,-0.258,0.423,-129.150,203.186,46.448
0.642,-0.247,0.167,-115.173,224.365,26.672
0.586,-0.310,-0.098,-96.252,242.493,9.094
0.539,-0.470,-0.361,-80.078,252.930,-4.150
0.511,-0.631,-0.588,-75.562,254.211,-9.399
0.501,-0.668,-0.773,-84.656,244.446,-5.493
0.440,-0.647,-0.885,-94.910,224.487,1.465
0.404,-0.736,-0.948,-101.135,200.256,7.812
0.384,-0.744,-1.026,-99.243,173.706,17.517
0.442,-0.785,-1.024,-84.839,146.484,24.963
0.429,-0.827,-0.990,-69.275,118.042,29.236
0.365,-0.820,-0.932,-59.326,92.163,32.288
0.305,-0.781,-0.887,-55.542,71.045,34.363
0.305,-0.755,-0.853,-54.443,57.556,36.133
0.290,-0.710,-0.852,-54.016,48.889,36.865
0.336,-0.651,-0.850,-54.077,43.396,38.391
0.390,-0.583,-0.842,-52.185,38.208,37.231
0.424,-0.524,-0.834,-47.058,32.410,32.959
0.466,-0.501,-0.822,-39.001,26.733,27.222
0.492,-0.509,-0.788,-29.541,20.386,20.813
0.497,-0.538,-0.753,-22.095,13.428,14.648
0.513,-0.549,-0.723,-19.409,6.348,10.437
0.520,-0.540,-0.691,-19.775,1.221,8.179
0.523,-0.522,-0.658,-22.156,-1.892,8.118
0.524,-0.502,-0.626,-24.902,-2.869,9.338
0.528,-0.473,-0.614,-26.489,-2.502,11.780
0.532,-0.472,-0.583,-25.818,-0.244,13.123
0.540,-0.464,-0.554,-24.353,3.479,13.184
0.557,-0.451,-0.556,-23.621,7.568,12.329
0.569,-0.431,-0.567,-24.231,10.864,11.108
0.588,-0.394,-0.596,-26.306,13.550,9.827
0.628,-0.373,-0.620,-27.161,15.076,8.850
0.664,-0.336,-0.632,-25.574,14.343,7.080
0.682,-0.326,-0.636,-21.118,11.230,4.333
0.708,-0.342,-0.629,-15.747,7.507,2.563
0.743,-0.373,-0.597,-10.437,3.113,1.404
0.763,-0.408,-0.569,-7.629,-1.587,0.244
0.763,-0.430,-0.536,-7.935,-5.493,-0.244
0.758,-0.443,-0.513,-9.766,-7.935,0.488
0.778,-0.452,-0.489,-11.963,-8.179,1.770
0.800,-0.477,-0.476,-14.099,-7.446,3.052
0.807,-0.489,-0.486,-16.968,-6.714,4.700
0.846,-0.500,-0.423,-21.179,-5.066,6.775
0.906,-0.529,-0.459,-26.855,-6.836,7.080
0.780,-0.500,-0.440,-29.602,-9.949,1.770
0.827,-0.440,-0.380,-24.719,-1.221,3.296
0.871,-0.479,-0.399,-19.592,-1.282,5.798
0.800,-0.491,-0.386,-13.794,1.648,3.479
0.816,-0.510,-0.375,-9.705,6.958,-1.404
0.844,-0.543,-0.377,-7.019,10.559,-8.484
0.841,-0.567,-0.382,-5.188,14.893,-14.954
0.888,-0.610,-0.412,-4.700,18.250,-18.982
0.929,-0.651,-0.442,-4.761,19.165,-18.127
0.924,-0.677,-0.472,-4.578,17.883,-12.756
0.896,-0.686,-0.479,-5.005,15.015,-6.531
0.868,-0.661,-0.474,-3.845,12.329,-2.319
0.846,-0.654,-0.468,-1.465,9.766,0.183
0.823,-0.669,-0.453,1.404,8.240,4.517
0.811,-0.684,-0.442,3.113,7.751,9.033
0.802,-0.672,-0.440,2.991,8.484,13.000
0.789,-0.667,-0.460,1.221,10.071,17.883
0.793,-0.647,-0.496,-1.709,10.559,22.888
0.798,-0.628,-0.531,-4.822,8.789,27.100
0.773,-0.584,-0.554,-6.531,5.188,30.640
0.731,-0.532,-0.568,-5.859,2.075,32.410
0.712,-0.498,-0.581,-3.235,0.488,32.166
0.714,-0.480,-0.588,0.488,-1.465,30.823
0.730,-0.484,-0.575,4.456,-3.967,28.748
0.752,-0.476,-0.561,7.751,-7.019,26.123
0.773,-0.476,-0.538,11.414,-11.108,23.560
0.781,-0.490,-0.515,15.015,-15.930,22.705
0.761,-0.486,-0.483,17.883,-20.813,24.353
0.733,-0.480,-0.451,19.348,-23.987,26.550
0.729,-0.480,-0.416,19.653,-24.536,28.687
0.744,-0.469,-0.390,17.700,-23.804,31.311
0.761,-0.465,-0.371,14.038,-22.705,33.386
0.779,-0.450,-0.348,9.583,-21.484,34.302
0.805,-0.423,-0.318,5.432,-19.958,34.180
0.847,-0.413,-0.313,2.014,-18.494,33.997
0.868,-0.394,-0.306,0.122,-18.677,35.034
0.855,-0.379,-0.304,0.671,-20.142,35.950
0.825,-0.375,-0.283,2.869,-20.630,35.645
0.781,-0.381,-0.268,5.310,-18.677,34.546
0.732,-0.403,-0.268,6.531,-12.939,32.532
0.693,-0.413,-0.287,5.798,-3.479,30.029
0.677,-0.380,-0.333,2.991,7.629,27.100
0.674,-0.339,-0.396,2.625,19.836,22.339
0.680,-0.308,-0.479,5.798,30.334,15.869

0.070,-4.000,-2.421,407.715,154.541,-31.311
2.822,-2.881,-1.985,77.576,269.104,264.160
3.191,1.940,-1.715,-274.475,37.354,165.771
1.605,2.794,0.952,-116.455,-38.696,-77.026
-0.164,-1.133,1.077,102.051,-20.508,-13.367
-0.162,-2.496,0.951,128.601,36.438,5.859
1.294,-0.764,0.701,-0.732,47.852,78.430
1.220,-0.083,0.738,-89.172,33.875,96.008
0.784,-0.172,0.698,-105.103,32.227,91.064
0.755,-0.243,0.627,-108.704,44.861,94.543
0.915,-0.348,0.538,-121.033,58.716,98.328
1.080,-0.359,0.477,-133.850,68.054,89.539
0.904,-0.334,0.386,-134.094,75.439,61.707
0.790,-0.284,0.234,-125.244,88.562,41.321
0.765,-0.253,-0.005,-111.511,103.455,30.151
0.718,-0.240,-0.246,-96.741,114.563,19.104
0.702,-0.271,-0.413,-87.952,119.385,10.254
0.669,-0.295,-0.526,-83.618,119.629,7.996
0.576,-0.353,-0.630,-77.515,118.164,8.118
0.531,-0.430,-0.676,-72.937,116.821,3.418
0.560,-0.526,-0.724,-72.205,114.197,-1.038
0.639,-0.599,-0.721,-71.960,107.971,-3.113
0.718,-0.634,-0.725,-76.721,97.046,-4.761
0.746,-0.630,-0.711,-81.421,83.374,-1.648
0.735,-0.603,-0.699,-83.679,70.313,4.211
0.746,-0.573,-0.715,-83.557,58.777,10.315
0.731,-0.521,-0.732,-80.261,47.852,14.648
0.741,-0.509,-0.728,-73.792,37.354,17.456
0.770,-0.498,-0.696,-65.735,27.588,18.494
0.798,-0.490,-0.651,-57.861,19.592,16.968
0.790,-0.489,-0.626,-50.537,12.573,13.306
0.737,-0.469,-0.607,-44.861,7.385,10.193
0.682,-0.460,-0.589,-40.100,5.188,8.362
0.643,-0.452,-0.571,-35.522,5.676,7.263
0.635,-0.444,-0.548,-30.762,8.667,8.667
0.666,-0.450,-0.526,-26.367,12.451,11.597
0.698,-0.445,-0.512,-21.973,16.541,11.902
0.719,-0.447,-0.525,-19.104,19.714,10.620
0.748,-0.426,-0.536,-17.334,21.667,10.254
0.779,-0.390,-0.548,-15.137,22.156,10.498
0.800,-0.372,-0.560,-12.146,21.973,10.315
0.809,-0.384,-0.571,-8.728,20.752,9.949
0.817,-0.392,-0.573,-6.226,18.799,9.827
0.834,-0.399,-0.565,-5.615,16.235,9.888
0.854,-0.408,-0.550,-6.714,12.451,10.925
0.860,-0.406,-0.538,-8.118,7.507,13.306
0.849,-0.407,-0.524,-9.827,1.892,16.113
0.847,-0.400,-0.500,-11.292,-3.235,18.311
0.847,-0.385,-0.472,-12.695,-8.057,20.630
0.907,-0.374,-0.448,-13.489,-13.245,23.132
0.878,-0.339,-0.424,-12.634,-18.127,26.184
0.859,-0.350,-0.405,-11.780,-21.484,30.579
0.840,-0.355,-0.399,-13.062,-25.635,30.640
0.810,-0.332,-0.373,-15.686,-25.879,30.334
0.824,-0.325,-0.352,-19.714,-24.780,30.518
0.834,-0.310,-0.321,-23.743,-22.827,29.480
0.851,-0.300,-0.297,-25.818,-20.264,27.527
0.869,-0.294,-0.278,-26.245,-18.127,25.024
0.872,-0.293,-0.271,-25.757,-17.029,22.583
0.887,-0.274,-0.267,-24.414,-16.846,20.325
0.905,-0.262,-0.264,-21.362,-18.250,17.578
0.897,-0.263,-0.253,-17.395,-20.325,15.137
0.884,-0.276,-0.239,-13.062,-22.339,13.245
0.878,-0.294,-0.214,-9.705,-23.804,11.353
0.882,-0.301,-0.185,-8.728,-24.719,10.132
0.873,-0.306,-0.162,-8.484,-25.146,9.766
0.860,-0.323,-0.146,-8.850,-25.391,10.315
0.842,-0.344,-0.130,-10.193,-24.841,11.414
0.840,-0.349,-0.115,-13.062,-23.499,13.367
0.908,-0.353,-0.107,-17.395,-22.461,15.259
0.894,-0.326,-0.100,-20.996,-22.217,17.334
0.875,-0.310,-0.100,-23.437,-22.705,19.165
0.911,-0.297,-0.092,-24.353,-23.132,19.897
0.935,-0.274,-0.070,-24.170,-23.621,20.142
0.932,-0.257,-0.060,-23.132,-24.414,19.592
0.935,-0.246,-0.055,-21.545,-25.085,18.799
0.940,-0.240,-0.053,-19.714,-25.818,17.212
0.933,-0.246,-0.044,-18.250,-26.062,14.954
0.923,-0.257,-0.031,-17.273,-25.146,13.855
0.914,-0.255,-0.022,-17.334,-22.217,13.428
0.917,-0.252,-0.018,-17.822,-17.639,12.390
0.935,-0.247,-0.024,-18.188,-12.512,11.230
0.938,-0.239,-0.032,-18.005,-8.118,10.071
0.984,-0.233,-0.043,-16.846,-4.517,8.179
0.959,-0.216,-0.050,-13.855,-2.686,5.798
0.934,-0.232,-0.047,-10.437,-1.343,2.563
0.965,-0.253,-0.044,-6.287,0.305,1.038
0.968,-0.275,-0.042,-3.723,1.831,0.366
0.951,-0.288,-0.042,-3.540,4.333,0.366
0.969,-0.293,-0.057,-5.127,7.751,0.061
1.062,-0.338,-0.110,-8.118,14.282,-0.244
1.195,-0.369,-0.181,-12.756,22.766,0.732
1.262,-0.361,-0.221,-16.785,25.024,1.892
1.259,-0.355,-0.211,-18.860,18.860,3.235
1.205,-0.360,-0.179,-19.287,7.263,4.761
1.110,-0.346,-0.133,-18.372,-4.395,6.104
1.008,-0.333,-0.083,-16.052,-13.733,6.958
0.927,-0.333,-0.046,-13.245,-18.677,8.484
0.869,-0.318,-0.017,-10.559,-18.860,10.803
0.827,-0.305,-0.010,-8.240,-15.320,11.536
0.777,-0.282,-0.024,-6.775,-9.460,10.803
0.780,-0.250,-0.043,-5.310,-1.953,10.254
0.820,-0.234,-0.078,-2.502,5.371,8.850
0.853,-0.231,-0.119,1.587,11.536,3.906
0.892,-0.235,-0.153,6.226,15.137,-1.038
0.939,-0.252,-0.181,10.559,16.541,-4.333
0.984,-0.282,-0.201,14.099,15.991,-7.080
1.015,-0.298,-0.213,16.113,13.855,-8.118
1.024,-0.315,-0.215,16.846,10.437,-6.653
1.024,-0.333,-0.201,17.822,6.592,-5.493
1.015,-0.345,-0.180,18.127,2.563,-4.211
0.992,-0.363,-0.153,17.273,-0.793,-2.014
0.963,-0.372,-0.123,14.709,-3.052,0.610
0.938,-0.356,-0.101,10.559,-3.601,4.883
0.910,-0.323,-0.086,5.615,-2.991,8.972
0.898,-0.293,-0.083,1.648,-1.221,11.292
0.906,-0.259,-0.089,-1.038,0.977,12.329
0.915,-0.224,-0.102,-2.014,3.296,12.207
0.923,-0.199,-0.120,-1.099,4.944,10.681

