aX,aY,aZ,gX,gY,gZ
0.875,-0.485,0.145,-6.531,19.531,14.038
0.872,-0.462,0.133,-10.864,19.836,13.550
0.884,-0.436,0.121,-12.939,19.531,13.855
0.890,-0.413,0.119,-11.902,18.555,14.282
0.890,-0.396,0.125,-8.423,17.273,14.465
0.899,-0.401,0.126,-4.028,15.930,14.160
0.902,-0.401,0.123,0.061,14.343,11.475
0.899,-0.409,0.118,3.540,12.390,8.179
0.903,-0.413,0.113,5.920,10.437,5.493
0.905,-0.430,0.101,8.118,8.484,3.052
0.906,-0.453,0.096,10.071,6.592,1.221
0.911,-0.463,0.094,10.559,4.456,0.732
0.917,-0.460,0.101,10.132,2.136,1.221
0.920,-0.449,0.107,9.155,-0.183,2.258
0.914,-0.435,0.115,8.423,-2.502,3.418
0.906,-0.424,0.124,8.057,-4.456,3.967
0.893,-0.415,0.129,8.606,-6.104,3.784
0.880,-0.423,0.133,9.521,-7.080,2.563
0.872,-0.437,0.142,10.193,-7.019,1.343

1.074,-1.556,0.093,43.457,42.847,26.855
1.053,-1.616,0.078,49.988,41.931,37.231
1.071,-1.623,0.083,52.551,37.720,58.594
0.997,-1.576,0.107,53.772,31.982,83.923
0.874,-1.528,0.147,54.871,27.771,110.291
0.773,-1.440,0.170,56.030,28.381,135.559
0.682,-1.328,0.154,56.580,32.349,157.776
0.586,-1.203,0.112,55.237,36.804,176.270
0.506,-1.064,0.051,53.223,39.429,191.101
0.433,-0.936,-0.016,52.673,39.978,203.186
0.356,-0.840,-0.086,55.237,37.720,214.050
0.281,-0.784,-0.153,59.937,33.508,224.731
0.239,-0.719,-0.213,62.805,24.963,235.535
0.208,-0.619,-0.235,63.477,10.742,245.911
0.147,-0.518,-0.228,64.331,-5.737,256.531
0.081,-0.400,-0.202,67.566,-21.484,269.592
0.018,-0.271,-0.165,72.876,-35.461,283.569
-0.067,-0.157,-0.115,79.285,-46.570,297.974
-0.158,-0.042,-0.052,86.121,-53.894,309.631
-0.219,0.076,0.013,90.820,-57.739,317.139
-0.257,0.204,0.075,92.529,-58.411,320.007
-0.270,0.339,0.104,91.614,-56.946,319.580
-0.257,0.497,0.136,88.623,-55.603,316.467
-0.209,0.704,0.191,86.182,-56.335,311.279
-0.168,0.885,0.243,85.449,-58.655,305.420
-0.148,1.034,0.311,85.205,-60.425,298.401
-0.138,1.208,0.394,81.238,-61.890,288.757
-0.117,1.398,0.466,72.632,-61.523,277.039
-0.099,1.596,0.524,62.500,-58.105,262.939
-0.066,1.751,0.591,53.528,-51.392,244.446
-0.010,1.891,0.624,41.382,-42.542,221.802
0.035,2.043,0.646,25.757,-32.715,195.435
0.116,2.206,0.627,10.986,-22.095,166.748
0.214,2.371,0.601,2.197,-12.756,139.038
0.291,2.510,0.597,0.610,-6.714,112.976
0.347,2.617,0.622,1.404,-4.150,88.318
0.347,2.663,0.646,-2.747,-4.028,63.416
0.318,2.678,0.648,-13.733,-3.479,34.607
0.316,2.692,0.631,-26.855,-0.366,0.671
0.331,2.694,0.593,-36.011,3.906,-36.377
0.348,2.628,0.542,-38.513,7.141,-73.486
0.352,2.507,0.505,-34.729,7.202,-108.276
0.327,2.369,0.481,-27.771,5.127,-139.954
0.278,2.190,0.480,-20.020,2.930,-169.800
0.242,2.002,0.499,-14.526,2.075,-197.388
0.211,1.827,0.511,-14.587,2.563,-221.619
0.170,1.672,0.517,-18.616,4.395,-243.347
0.135,1.517,0.519,-24.048,7.263,-263.489
0.107,1.370,0.517,-30.579,9.888,-282.288
0.052,1.217,0.510,-38.696,13.000,-299.988
-0.001,1.024,0.501,-47.607,16.663,-317.932
-0.031,0.810,0.504,-58.167,20.508,-334.595
-0.051,0.610,0.478,-71.777,25.208,-348.755
-0.045,0.466,0.408,-86.304,30.273,-359.802
-0.080,0.338,0.346,-96.497,32.349,-371.399
-0.129,0.201,0.287,-98.877,32.104,-381.287
-0.165,0.038,0.238,-95.703,30.518,-390.381
-0.164,-0.138,0.182,-89.233,28.320,-398.804
-0.128,-0.267,0.121,-79.468,25.879,-401.489
-0.071,-0.362,0.063,-65.369,20.264,-398.621
-0.046,-0.433,-0.011,-40.588,11.658,-392.822
-0.047,-0.692,-0.048,-2.380,5.005,-383.118
-0.043,-1.087,-0.085,34.790,5.188,-362.427
-0.013,-1.435,-0.109,53.894,10.132,-332.520
0.040,-1.626,-0.128,54.810,17.456,-296.692
0.092,-1.756,-0.153,42.786,25.085,-257.324
0.158,-1.770,-0.161,25.330,31.677,-216.125
0.248,-1.775,-0.138,8.118,35.950,-176.636
0.327,-1.750,-0.115,-8.911,37.781,-141.113
0.437,-1.658,-0.097,-26.123,37.781,-110.901
0.523,-1.513,-0.098,-41.016,35.522,-87.219
0.616,-1.362,-0.098,-49.683,31.311,-68.542
0.683,-1.227,-0.088,-50.049,25.208,-54.016
0.724,-1.135,-0.070,-44.312,18.738,-43.152
0.758,-1.060,-0.060,-35.950,12.817,-34.302
0.773,-1.011,-0.058,-27.344,8.301,-26.672
0.783,-0.972,-0.055,-19.653,5.127,-20.447
0.815,-0.941,-0.034,-14.709,2.991,-14.832
0.843,-0.920,-0.014,-13.733,1.587,-9.155
0.862,-0.887,0.003,-14.771,0.977,-3.662
0.876,-0.874,0.011,-16.541,1.099,0.183
0.887,-0.854,0.010,-18.738,1.709,3.906
0.899,-0.809,0.013,-21.973,2.380,7.812
0.919,-0.760,0.021,-24.963,2.502,12.024
0.918,-0.697,0.031,-26.733,2.136,15.564
0.907,-0.655,0.041,-26.245,1.709,17.700
0.905,-0.625,0.046,-24.902,1.831,18.677
0.907,-0.589,0.049,-23.437,2.075,18.738
0.903,-0.556,0.050,-21.057,2.808,18.494
0.898,-0.539,0.047,-16.846,3.418,17.090
0.896,-0.539,0.044,-12.512,3.906,15.137
0.890,-0.534,0.041,-8.911,4.028,13.062
0.892,-0.536,0.046,-6.104,3.784,11.475
0.885,-0.542,0.056,-4.333,3.357,10.193
0.875,-0.551,0.062,-3.540,3.113,9.094
0.860,-0.550,0.060,-3.601,3.662,8.179
0.857,-0.546,0.062,-4.272,4.639,7.324
0.860,-0.538,0.063,-5.493,5.859,7.019
0.850,-0.524,0.060,-6.226,7.385,6.775
0.835,-0.515,0.044,-6.226,8.850,6.348
0.821,-0.512,0.028,-5.127,10.315,5.676
0.808,-0.515,0.014,-3.296,11.536,4.700
0.806,-0.515,0.006,-1.282,12.329,4.089
0.801,-0.525,0.001,1.221,13.000,3.906
0.803,-0.537,-0.005,3.662,13.672,4.272
0.806,-0.546,-0.001,5.005,13.489,5.066
0.806,-0.547,-0.005,4.822,13.123,5.737
0.812,-0.549,-0.006,4.761,12.329,5.798
0.817,-0.553,-0.002,3.723,11.292,5.737
0.830,-0.542,-0.002,2.258,10.376,5.615
0.846,-0.530,0.000,1.465,9.583,5.432
0.859,-0.522,0.006,1.038,8.606,6.104
0.865,-0.507,0.012,0.244,7.263,6.897
0.864,-0.500,0.019,-0.732,5.615,7.385
0.862,-0.489,0.027,-2.136,4.639,7.446
0.863,-0.467,0.030,-3.601,4.333,7.019
0.862,-0.451,0.030,-3.967,4.089,6.104
0.861,-0.442,0.027,-3.113,4.150,4.944
0.857,-0.442,0.023,-1.465,4.395,3.479

0.109,1.882,0.676,39.185,-36.804,149.048
0.185,1.925,0.717,35.583,-28.687,133.301
0.228,1.987,0.764,24.719,-22.217,121.155
0.234,2.063,0.807,7.751,-16.296,108.704
0.244,2.139,0.814,-14.893,-8.972,93.140
0.258,2.259,0.799,-41.016,-1.221,73.486
0.284,2.381,0.750,-64.758,7.385,48.767
0.318,2.504,0.686,-80.200,16.235,20.752
0.341,2.593,0.621,-84.167,23.254,-9.094
0.350,2.602,0.572,-77.942,27.527,-41.138
0.347,2.550,0.535,-67.261,29.602,-75.745
0.339,2.449,0.519,-56.335,29.846,-112.366
0.330,2.323,0.511,-48.279,29.175,-148.193
0.307,2.186,0.515,-41.138,27.954,-182.068
0.268,2.022,0.532,-32.898,26.550,-213.135
0.204,1.846,0.567,-25.513,25.879,-240.540
0.122,1.684,0.597,-22.461,27.100,-264.526
0.042,1.564,0.620,-23.254,30.212,-286.926
-0.024,1.439,0.620,-25.452,35.339,-308.289
-0.084,1.321,0.615,-26.306,42.542,-328.369
-0.132,1.184,0.588,-23.804,51.392,-348.450
-0.168,1.049,0.538,-18.311,61.707,-367.310
-0.206,0.936,0.474,-7.751,71.899,-384.766
-0.274,0.786,0.435,8.423,80.505,-401.001
-0.326,0.600,0.397,25.208,88.074,-413.818
-0.330,0.407,0.364,38.086,94.849,-421.753
-0.389,0.240,0.318,47.058,102.051,-427.734
-0.453,0.017,0.269,54.932,110.474,-432.373
-0.480,-0.214,0.184,60.242,120.361,-433.716
-0.474,-0.443,0.076,62.073,131.348,-431.152
-0.439,-0.745,-0.041,59.082,142.090,-421.509
-0.365,-1.136,-0.128,45.837,152.405,-400.696
-0.240,-1.411,-0.222,15.808,161.743,-368.225
-0.060,-1.523,-0.339,-29.968,163.574,-331.421
0.136,-1.453,-0.435,-76.904,153.564,-288.635
0.220,-1.363,-0.476,-107.727,135.559,-244.995
0.239,-1.353,-0.513,-115.234,117.004,-204.102
0.263,-1.413,-0.519,-108.948,98.206,-169.983
0.288,-1.452,-0.516,-97.473,81.360,-142.090
0.294,-1.466,-0.505,-88.257,65.796,-119.324
0.336,-1.448,-0.502,-83.740,50.598,-100.281
0.378,-1.393,-0.496,-82.092,35.339,-84.656
0.436,-1.314,-0.458,-80.811,20.142,-70.435
0.483,-1.234,-0.412,-75.745,5.737,-57.617
0.492,-1.192,-0.367,-66.284,-5.127,-46.814
0.501,-1.181,-0.337,-54.993,-12.817,-38.025
0.507,-1.167,-0.318,-45.227,-17.883,-30.579
0.537,-1.142,-0.302,-37.903,-21.484,-23.682
0.577,-1.123,-0.282,-32.349,-25.452,-16.724
0.622,-1.102,-0.240,-28.503,-29.785,-9.583
0.667,-1.073,-0.195,-27.039,-33.447,-2.258
0.714,-1.034,-0.146,-27.100,-35.889,4.944
0.754,-0.980,-0.096,-29.175,-37.170,12.146
0.779,-0.917,-0.054,-32.471,-37.170,18.616
0.796,-0.853,-0.024,-35.034,-35.278,23.071
0.807,-0.792,-0.007,-35.889,-31.799,25.513
0.825,-0.740,0.003,-35.339,-27.161,26.489
0.858,-0.695,0.005,-33.386,-23.254,26.428
0.880,-0.652,0.012,-30.151,-20.508,25.879
0.891,-0.619,0.021,-26.062,-18.372,24.963
0.892,-0.599,0.027,-20.752,-16.235,23.376
0.892,-0.590,0.033,-15.503,-14.038,21.484
0.894,-0.579,0.040,-12.146,-11.963,19.470
0.890,-0.570,0.045,-10.437,-9.949,16.968
0.894,-0.558,0.040,-9.155,-7.446,14.038
0.890,-0.559,0.028,-7.996,-5.066,11.536
0.882,-0.560,0.018,-6.042,-3.174,9.644
0.885,-0.565,0.012,-4.883,-1.587,8.606
0.884,-0.570,0.009,-4.150,-0.732,8.118
0.858,-0.562,-0.003,-2.625,-0.732,7.568
0.873,-0.563,0.013,-0.549,-0.244,7.874
0.849,-0.564,0.025,1.343,-1.221,5.554
0.840,-0.559,0.029,2.441,-1.526,4.822
0.837,-0.557,0.026,3.357,-1.587,3.967
0.824,-0.559,0.021,4.395,-1.831,2.563
0.820,-0.565,0.016,5.493,-2.197,2.075
0.817,-0.572,0.013,5.920,-2.441,2.197
0.809,-0.575,0.009,5.310,-2.625,3.052
0.817,-0.574,0.011,4.700,-2.869,4.395
0.829,-0.565,0.018,3.723,-3.418,6.165
0.828,-0.552,0.027,2.625,-4.089,7.751
0.818,-0.545,0.037,2.258,-4.395,8.667
0.809,-0.529,0.040,1.038,-4.272,9.094
0.805,-0.518,0.041,0.061,-3.967,8.789
0.814,-0.514,0.038,-0.183,-2.991,8.484
0.830,-0.511,0.036,0.366,-2.625,8.423
0.842,-0.514,0.035,1.282,-2.808,8.362
0.836,-0.519,0.034,1.892,-3.662,8.179
0.833,-0.518,0.035,1.404,-4.272,7.324
0.833,-0.515,0.040,0.671,-4.639,5.981
0.836,-0.507,0.040,0.671,-5.005,4.456
0.834,-0.505,0.038,1.831,-5.432,3.662
0.821,-0.511,0.037,3.662,-5.920,3.418
0.814,-0.514,0.039,5.066,-6.165,3.113
0.817,-0.527,0.047,5.737,-6.531,2.808
0.824,-0.525,0.052,5.493,-6.470,2.808
0.822,-0.521,0.051,4.822,-6.226,2.869
0.824,-0.515,0.046,4.272,-5.615,2.808
0.832,-0.511,0.043,4.272,-5.005,2.502
0.841,-0.508,0.035,4.700,-4.395,1.953
0.845,-0.519,0.028,5.798,-4.333,1.465
0.849,-0.539,0.031,6.836,-4.700,1.709
0.857,-0.546,0.044,6.165,-5.493,2.563
0.860,-0.540,0.060,4.150,-6.165,3.296
0.857,-0.539,0.074,1.892,-6.165,3.357
0.854,-0.533,0.082,-0.610,-5.310,3.601
0.858,-0.521,0.083,-2.502,-4.089,3.784
0.861,-0.519,0.078,-3.357,-2.563,3.845
0.864,-0.512,0.074,-3.296,-1.343,3.357
0.858,-0.510,0.072,-2.686,-0.732,2.014
0.850,-0.515,0.071,-1.587,0.122,0.610
0.866,-0.525,0.066,-1.099,0.549,-0.305
0.884,-0.529,0.066,-0.305,0.610,-0.488
0.881,-0.537,0.073,0.854,0.122,-0.488
0.868,-0.545,0.082,1.404,-0.427,-0.366
0.856,-0.546,0.089,0.793,-0.244,-0.183
0.855,-0.541,0.089,-0.183,0.732,-0.183
0.858,-0.540,0.084,-0.916,2.014,0.122
0.862,-0.538,0.079,-0.732,3.235,0.549

-0.119,1.944,0.662,-46.753,-56.396,234.070
-0.057,2.170,0.584,-53.162,-40.100,205.994
0.045,2.363,0.538,-42.480,-26.184,174.622
0.149,2.460,0.532,-21.545,-16.724,144.958
0.215,2.493,0.547,-1.587,-10.620,118.225
0.260,2.480,0.568,11.230,-5.920,91.614
0.288,2.442,0.602,13.367,-2.808,64.148
0.304,2.433,0.639,3.967,0.549,35.767
0.326,2.457,0.646,-13.672,4.456,6.775
0.354,2.501,0.621,-33.203,7.812,-21.851
0.374,2.499,0.584,-48.279,9.033,-52.246
0.386,2.448,0.549,-56.213,9.155,-83.191
0.389,2.341,0.519,-58.594,8.240,-114.563
0.389,2.220,0.502,-56.763,7.324,-146.240
0.374,2.100,0.500,-52.368,6.287,-174.072
0.329,1.968,0.501,-45.410,6.104,-200.378
0.286,1.831,0.514,-37.292,7.324,-225.647
0.252,1.675,0.532,-29.846,10.559,-248.108
0.214,1.520,0.532,-25.574,15.076,-267.395
0.164,1.403,0.523,-23.682,20.264,-285.950
0.112,1.289,0.505,-21.606,25.696,-303.711
0.065,1.168,0.478,-16.907,31.250,-321.838
0.023,1.048,0.445,-9.705,37.048,-340.454
-0.006,0.934,0.394,-1.160,42.603,-358.215
-0.055,0.803,0.331,10.010,48.035,-375.122
-0.117,0.652,0.271,24.780,53.528,-391.174
-0.129,0.465,0.229,43.640,58.777,-406.311
-0.180,0.271,0.182,64.148,63.354,-418.152
-0.253,0.053,0.140,83.191,70.007,-425.476
-0.281,-0.258,0.120,98.145,77.515,-428.223
-0.254,-0.625,0.103,101.196,85.449,-422.363
-0.177,-0.911,0.065,85.938,92.896,-405.884
-0.075,-1.035,0.002,55.420,96.558,-384.338
-0.019,-1.100,-0.021,23.560,95.459,-361.206
-0.027,-1.270,-0.081,-0.732,94.666,-334.656
0.052,-1.472,-0.158,-24.109,96.069,-300.537
0.153,-1.444,-0.218,-52.368,90.332,-260.864
0.206,-1.465,-0.249,-72.021,81.848,-225.403
0.258,-1.445,-0.266,-79.834,70.801,-190.002
0.311,-1.400,-0.279,-77.087,60.425,-157.349
0.336,-1.388,-0.295,-67.383,52.185,-126.526
0.351,-1.369,-0.299,-56.641,45.227,-98.816
0.382,-1.317,-0.289,-49.072,37.476,-77.942
0.433,-1.272,-0.271,-44.312,29.297,-63.538
0.485,-1.207,-0.243,-41.382,21.362,-52.429
0.542,-1.132,-0.210,-39.490,13.245,-44.189
0.581,-1.093,-0.172,-36.499,5.432,-37.720
0.610,-1.074,-0.138,-32.837,-0.671,-31.677
0.623,-1.044,-0.118,-30.334,-5.005,-25.879
0.625,-1.008,-0.106,-28.015,-7.507,-20.325
0.651,-0.984,-0.093,-26.062,-7.996,-14.832
0.689,-0.957,-0.083,-25.208,-7.812,-9.216
0.728,-0.923,-0.071,-25.024,-7.935,-3.967
0.756,-0.879,-0.057,-24.780,-8.362,0.427
0.775,-0.842,-0.035,-23.682,-8.972,4.883
0.793,-0.808,-0.011,-23.071,-8.850,8.789
0.804,-0.774,-0.001,-23.315,-8.057,11.963
0.810,-0.736,0.001,-24.292,-6.531,14.465
0.827,-0.700,0.009,-24.597,-5.005,15.564
0.851,-0.671,0.021,-24.292,-4.089,15.808
0.859,-0.647,0.028,-22.888,-3.113,15.381
0.870,-0.623,0.030,-20.874,-2.075,14.832
0.865,-0.616,0.036,-18.066,-1.404,13.977
0.852,-0.622,0.039,-15.320,-1.038,12.817
0.836,-0.620,0.036,-14.221,-0.427,11.292
0.836,-0.615,0.031,-13.611,0.427,9.766
0.830,-0.603,0.007,-12.451,0.916,8.484
0.888,-0.597,0.027,-9.766,1.831,9.827
0.864,-0.584,0.043,-7.080,0.000,7.935
0.827,-0.577,0.058,-4.639,-1.099,7.935
0.826,-0.572,0.063,-2.563,-0.549,7.446
0.811,-0.578,0.060,-1.099,0.427,5.676
0.801,-0.583,0.059,0.305,1.587,4.456
0.806,-0.597,0.060,0.610,2.747,4.028
0.803,-0.599,0.064,-0.366,3.845,3.906
0.811,-0.599,0.057,-1.526,4.333,3.967
0.816,-0.598,0.044,-1.831,4.578,4.333
0.813,-0.596,0.033,-0.916,4.028,4.700
0.808,-0.601,0.025,1.099,3.296,5.005
0.808,-0.607,0.021,2.563,2.258,5.615
0.812,-0.609,0.019,3.418,1.526,6.531
0.815,-0.610,0.026,3.601,0.977,7.690
0.808,-0.599,0.031,3.418,0.549,9.521
0.805,-0.600,0.039,1.770,-0.244,11.230
0.802,-0.597,0.046,-0.610,-0.610,12.085
0.810,-0.576,0.052,-3.418,-0.793,12.329
0.833,-0.554,0.056,-5.371,-0.488,12.390
0.844,-0.539,0.060,-5.798,-0.183,12.268
0.849,-0.526,0.063,-5.127,0.244,12.329
0.855,-0.518,0.068,-3.906,0.732,11.841
0.849,-0.510,0.068,-2.869,1.282,10.986
0.847,-0.504,0.064,-1.831,1.770,9.277
0.849,-0.508,0.059,-0.366,1.953,7.446
0.850,-0.519,0.055,1.343,1.831,5.737
0.847,-0.533,0.048,2.808,1.526,4.639
0.842,-0.545,0.045,3.845,1.099,4.333
0.841,-0.546,0.041,4.089,0.366,4.517
0.852,-0.543,0.046,4.456,-0.183,5.127
0.855,-0.540,0.054,5.188,-0.854,5.920
0.845,-0.535,0.063,5.615,-1.404,7.141
0.842,-0.526,0.064,5.371,-1.526,7.935
0.841,-0.513,0.061,5.554,-1.160,8.545
0.840,-0.506,0.054,6.470,-0.427,8.789
0.849,-0.502,0.048,8.423,0.549,9.155
0.864,-0.500,0.044,11.047,1.221,10.010
0.868,-0.494,0.040,14.343,1.648,11.475
0.868,-0.497,0.037,17.456,1.465,13.245
0.854,-0.518,0.066,20.020,1.099,14.465
0.837,-0.526,0.070,19.043,1.099,14.526
0.832,-0.532,0.090,14.648,1.221,13.367
0.835,-0.519,0.092,7.874,1.648,11.536
0.846,-0.494,0.085,2.197,2.380,9.277
0.849,-0.484,0.081,-0.916,3.052,7.141
0.851,-0.469,0.071,-2.014,3.357,5.554
0.853,-0.464,0.064,-1.099,3.601,3.784
0.860,-0.475,0.061,0.671,3.540,2.441
0.858,-0.481,0.057,2.441,3.296,1.648
0.856,-0.490,0.056,3.967,3.235,1.160
0.854,-0.495,0.052,4.822,3.296,0.977

0.494,-1.678,-0.358,33.630,-9.888,137.573
0.419,-1.707,-0.391,30.640,-30.396,165.894
0.351,-1.643,-0.396,25.513,-52.307,197.632
0.274,-1.539,-0.428,19.592,-75.073,227.417
0.216,-1.414,-0.398,18.433,-94.910,255.371
0.092,-1.298,-0.335,25.818,-109.680,278.076
-0.045,-1.142,-0.295,36.682,-117.859,295.349
-0.094,-1.011,-0.266,43.945,-121.216,320.801
-0.134,-0.857,-0.224,46.631,-123.779,341.492
-0.173,-0.639,-0.140,46.143,-127.197,355.591
-0.210,-0.413,-0.053,46.875,-130.798,368.042
-0.253,-0.225,0.015,53.101,-131.775,377.747
-0.292,-0.032,0.069,62.683,-130.493,385.559
-0.336,0.130,0.130,71.899,-128.967,394.836
-0.383,0.251,0.195,79.407,-126.648,399.536
-0.374,0.364,0.266,77.759,-125.488,401.367
-0.387,0.534,0.398,64.819,-127.625,398.743
-0.438,0.680,0.537,46.265,-126.160,379.700
-0.445,0.879,0.603,16.663,-115.479,358.948
-0.423,1.170,0.618,-17.761,-100.647,335.876
-0.356,1.549,0.582,-45.837,-84.534,310.242
-0.276,1.865,0.545,-56.763,-70.251,282.593
-0.193,2.095,0.521,-48.889,-57.373,255.188
-0.093,2.229,0.490,-28.137,-46.692,229.248
-0.020,2.295,0.477,-2.136,-38.757,201.843
0.039,2.310,0.472,23.010,-32.715,172.668
0.095,2.271,0.471,44.189,-27.710,142.029
0.135,2.206,0.490,60.608,-23.926,110.657
0.180,2.100,0.545,70.801,-20.691,80.200
0.243,2.018,0.614,68.726,-18.005,54.382
0.303,1.976,0.661,53.650,-16.296,33.813
0.339,1.949,0.691,30.212,-14.648,16.785
0.353,1.947,0.704,4.272,-12.085,0.610
0.362,1.976,0.707,-20.874,-7.874,-16.296
0.374,2.007,0.687,-40.588,-2.075,-36.194
0.392,2.016,0.654,-50.293,4.761,-58.167
0.412,1.997,0.631,-50.903,10.925,-81.116
0.427,1.939,0.612,-46.326,15.808,-103.638
0.440,1.862,0.599,-39.246,18.982,-125.549
0.444,1.771,0.604,-32.043,20.996,-146.851
0.424,1.656,0.610,-26.062,23.193,-168.152
0.399,1.561,0.618,-21.057,26.306,-189.148
0.442,1.475,0.621,-17.151,30.945,-206.665
0.405,1.369,0.631,-14.160,36.011,-219.727
0.361,1.247,0.631,-13.733,42.053,-233.337
0.349,1.160,0.612,-16.235,49.255,-247.314
0.339,1.088,0.572,-17.517,57.251,-261.353
0.303,1.007,0.523,-14.221,65.308,-273.743
0.258,0.923,0.472,-5.676,72.754,-288.757
0.227,0.839,0.413,6.409,79.712,-304.077
0.178,0.723,0.359,22.156,85.999,-318.787
0.124,0.562,0.301,38.635,92.163,-333.008
0.074,0.415,0.245,53.467,98.022,-346.497
0.035,0.301,0.171,66.467,104.065,-358.215
-0.008,0.192,0.092,80.505,109.985,-368.347
-0.062,0.029,0.012,96.497,115.479,-376.892
-0.110,-0.166,-0.072,112.244,120.056,-383.179
-0.132,-0.403,-0.172,123.352,124.390,-385.986
-0.099,-0.642,-0.258,125.549,127.441,-383.667
-0.014,-0.864,-0.316,116.211,126.831,-374.573
0.066,-1.099,-0.345,98.145,122.253,-357.849
0.137,-1.253,-0.372,70.251,115.295,-335.327
0.199,-1.355,-0.427,34.180,106.689,-307.861
0.286,-1.367,-0.494,-1.343,92.712,-271.606
0.361,-1.332,-0.530,-31.128,73.425,-228.027
0.437,-1.336,-0.522,-45.959,53.772,-186.279
0.484,-1.300,-0.484,-46.753,34.058,-155.518
0.462,-1.260,-0.435,-42.419,16.174,-127.014
0.409,-1.303,-0.366,-37.537,2.502,-98.572
0.377,-1.368,-0.299,-38.147,-6.042,-74.951
0.393,-1.318,-0.233,-48.523,-11.047,-55.481
0.426,-1.240,-0.178,-62.439,-14.404,-39.246
0.455,-1.160,-0.132,-74.036,-16.663,-26.245
0.505,-1.072,-0.098,-80.750,-17.334,-16.663
0.557,-0.991,-0.067,-80.688,-16.785,-9.277
0.590,-0.933,-0.048,-73.730,-15.503,-4.211
0.634,-0.906,-0.037,-62.866,-14.038,-1.160
0.698,-0.887,-0.011,-51.270,-13.428,0.366
0.759,-0.862,0.025,-41.260,-13.916,1.282
0.785,-0.835,0.054,-34.363,-15.076,2.075
0.787,-0.811,0.078,-29.480,-15.503,2.930
0.784,-0.785,0.094,-26.550,-14.832,3.357
0.780,-0.763,0.105,-24.963,-11.841,3.174
0.787,-0.739,0.110,-24.231,-7.141,2.319
0.807,-0.721,0.103,-23.621,-1.892,1.160
0.833,-0.715,0.096,-23.499,2.808,0.427
0.858,-0.698,0.086,-24.109,6.714,0.793
0.871,-0.673,0.071,-24.170,9.399,1.099
0.874,-0.657,0.047,-22.034,11.169,0.549
0.875,-0.622,0.044,-17.761,12.329,-0.122
0.865,-0.646,0.017,-13.184,12.817,-0.916
0.859,-0.608,0.021,-7.507,11.536,-4.578
0.855,-0.617,0.029,-1.709,9.888,-5.676
0.843,-0.632,0.042,3.052,8.362,-7.568
0.808,-0.645,0.052,5.005,7.874,-9.155
0.801,-0.642,0.057,4.578,8.728,-10.681
0.787,-0.645,0.049,3.235,10.498,-11.841
0.776,-0.654,0.033,2.136,12.695,-12.268
0.786,-0.664,0.010,1.892,14.587,-12.024
0.796,-0.670,-0.013,2.563,15.564,-11.230
0.799,-0.677,-0.031,4.211,14.587,-10.132
0.811,-0.685,-0.035,5.737,12.085,-8.728
0.806,-0.692,-0.029,6.775,8.911,-7.385
0.786,-0.685,-0.014,7.080,6.287,-5.737
0.779,-0.692,-0.004,6.409,4.456,-4.333
0.768,-0.687,0.003,4.944,3.601,-3.479
0.754,-0.688,0.008,3.174,3.906,-2.869
0.749,-0.692,0.000,0.305,5.005,-1.892
0.762,-0.692,-0.007,-2.258,5.981,-0.549
0.769,-0.680,-0.015,-4.395,6.104,1.526
0.774,-0.671,-0.016,-5.737,5.005,3.235
0.775,-0.662,-0.011,-6.348,3.418,4.822
0.781,-0.650,-0.000,-6.348,1.831,5.920
0.789,-0.634,0.017,-5.798,0.305,6.409
0.791,-0.619,0.035,-4.578,-0.854,6.348
0.786,-0.610,0.054,-2.625,-1.404,5.737
0.781,-0.609,0.075,-1.160,-1.038,5.188
0.776,-0.613,0.085,-0.366,0.305,4.211
0.768,-0.620,0.087,-0.244,2.075,3.357

0.576,-1.883,-0.248,50.354,29.846,98.877
0.555,-1.881,-0.324,44.922,23.865,130.920
0.536,-1.828,-0.424,40.222,14.587,165.833
0.509,-1.692,-0.527,37.842,-0.305,201.111
0.442,-1.552,-0.564,45.349,-20.325,233.276
0.376,-1.492,-0.567,62.561,-42.664,263.550
0.344,-1.366,-0.526,82.642,-65.002,292.908
0.178,-1.298,-0.463,98.816,-84.106,314.575
0.041,-1.180,-0.413,105.652,-100.037,333.557
0.002,-1.031,-0.354,102.966,-115.173,353.760
-0.046,-0.856,-0.273,95.764,-130.005,370.544
-0.119,-0.635,-0.194,88.257,-143.127,383.728
-0.186,-0.415,-0.121,84.290,-153.076,393.738
-0.279,-0.206,-0.059,82.214,-158.203,402.222
-0.342,-0.037,-0.012,79.773,-160.645,408.447
-0.405,0.140,0.027,76.843,-162.842,409.363
-0.463,0.318,0.106,73.181,-164.917,407.227
-0.496,0.471,0.209,68.115,-165.405,400.085
-0.483,0.671,0.315,57.434,-165.161,385.010
-0.472,0.885,0.438,43.396,-166.138,368.896
-0.508,1.074,0.536,28.320,-163.330,355.164
-0.549,1.291,0.600,13.306,-154.419,340.698
-0.571,1.483,0.640,2.747,-139.648,322.388
-0.554,1.652,0.675,-1.404,-120.239,298.279
-0.428,1.850,0.744,0.183,-101.135,273.499
-0.310,2.004,0.826,2.319,-87.463,252.808
-0.281,2.110,0.906,-0.366,-76.904,234.680
-0.261,2.212,0.973,-9.155,-66.040,214.111
-0.239,2.330,1.016,-23.987,-53.589,191.284
-0.230,2.463,1.052,-42.847,-39.124,166.077
-0.214,2.627,1.058,-64.331,-22.644,138.794
